Format Version,1.23,Take Name,t0_static_pose_001,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2023-08-01 03.10.37.978 PM,Capture Start Frame,415133,Total Frames in Take,1088,Total Exported Frames,1088,Rotation Type,YZX,Length Units,Meters,Coordinate Space,Local

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.060000,-1.698786,1.807370,-4.599195,-1.610113,0.063045,-4.697968,-1.601991,0.057245,-4.737421,-1.653243,0.058021,-4.781578,-1.612005,1.031260,-4.747306,-1.840800,0.068337,-4.716464,-1.726099,0.485591,-4.768443,-1.709713,0.944071,-4.788454,-1.706696,0.542119,-4.756354,-1.768430,0.107613,-4.756851,-1.713078,0.528300,-4.648901,-1.749595,0.115201,-4.669284,-1.796520,1.141545,-4.635914,-1.815660,1.058531,-4.642751,-1.775641,0.376460,-4.810655,-1.780026,0.274555,-4.794940,-1.720598,0.272136,-4.786620,-1.717655,0.355407,-4.799838,-1.716883,0.800602,-4.789811,-1.722453,0.697245,-4.777883,-1.663094,0.693200,-4.783365,-1.658676,0.777868,-4.792057,-1.680664,0.453584,-4.719678,-1.611239,0.048470,-4.529190,-1.601810,0.062630,-4.476898,-1.646998,0.058229,-4.422160,-1.634697,1.015954,-4.450606,-1.836973,0.073155,-4.468297,-1.737305,0.491228,-4.446373,-1.744567,0.926382,-4.429384,-1.724018,0.539638,-4.450623,-1.764923,0.101072,-4.435410,-1.718459,0.518409,-4.566063,-1.756597,0.109547,-4.523319,-1.794522,1.156699,-4.575748,-1.820747,1.057751,-4.585607,-1.729982,0.386818,-4.400319,-1.734162,0.283723,-4.409356,-1.793459,0.285711,-4.406668,-1.790020,0.369127,-4.399312,-1.658018,0.791103,-4.414230,-1.667444,0.687301,-4.424861,-1.726890,0.692426,-4.423536,-1.719372,0.775984,-4.414201,-1.686661,0.444524,-4.494493
7,0.070000,-1.698840,1.807370,-4.599163,-1.610121,0.063051,-4.697975,-1.601974,0.057249,-4.737430,-1.653235,0.058029,-4.781600,-1.612001,1.031281,-4.747308,-1.840811,0.068335,-4.716485,-1.726122,0.485580,-4.768451,-1.709694,0.944081,-4.788459,-1.706707,0.542131,-4.756358,-1.768417,0.107609,-4.756847,-1.713098,0.528293,-4.648890,-1.749598,0.115193,-4.669277,-1.796535,1.141553,-4.635918,-1.815680,1.058560,-4.642746,-1.775663,0.376463,-4.810653,-1.780041,0.274547,-4.794966,-1.720626,0.272126,-4.786606,-1.717654,0.355420,-4.799858,-1.716907,0.800626,-4.789823,-1.722478,0.697283,-4.777885,-1.663109,0.693212,-4.783369,-1.658689,0.777863,-4.792058,-1.680684,0.453606,-4.719685,-1.611230,0.048487,-4.529186,-1.601811,0.062636,-4.476912,-1.647013,0.058209,-4.422154,-1.634731,1.015946,-4.450603,-1.836977,0.073164,-4.468289,-1.737324,0.491220,-4.446386,-1.744592,0.926381,-4.429384,-1.724023,0.539629,-4.450622,-1.764917,0.101070,-4.435410,-1.718439,0.518416,-4.566075,-1.756584,0.109528,-4.523302,-1.794586,1.156743,-4.575671,-1.820765,1.057773,-4.585604,-1.729992,0.386823,-4.400336,-1.734163,0.283718,-4.409355,-1.793466,0.285714,-4.406688,-1.790028,0.369131,-4.399333,-1.658054,0.791115,-4.414232,-1.667484,0.687296,-4.424863,-1.726925,0.692425,-4.423550,-1.719417,0.775979,-4.414185,-1.686685,0.444511,-4.494492
8,0.080000,-1.698882,1.807352,-4.599135,-1.610141,0.063035,-4.697966,-1.602006,0.057237,-4.737395,-1.653257,0.058023,-4.781590,-1.612045,1.031253,-4.747307,-1.840811,0.068290,-4.716501,-1.726131,0.485575,-4.768447,-1.709736,0.944082,-4.788455,-1.706727,0.542104,-4.756329,-1.768444,0.107588,-4.756846,-1.713092,0.528288,-4.648888,-1.749604,0.115194,-4.669276,-1.796548,1.141545,-4.635928,-1.815694,1.058540,-4.642756,-1.775690,0.376456,-4.810655,-1.780053,0.274532,-4.794951,-1.720624,0.272135,-4.786605,-1.717660,0.355408,-4.799841,-1.716917,0.800616,-4.789833,-1.722471,0.697079,-4.777868,-1.663152,0.693206,-4.783368,-1.658722,0.777851,-4.792057,-1.680707,0.453592,-4.719677,-1.611265,0.048476,-4.529195,-1.601792,0.062627,-4.476913,-1.647016,0.058220,-4.422149,-1.634783,1.015946,-4.450581,-1.836977,0.073147,-4.468294,-1.737339,0.491217,-4.446377,-1.744639,0.926380,-4.429385,-1.724030,0.539608,-4.450634,-1.764935,0.101067,-4.435399,-1.718478,0.518381,-4.566077,-1.756626,0.109517,-4.523298,-1.794607,1.156741,-4.575685,-1.820805,1.057784,-4.585607,-1.730022,0.386826,-4.400328,-1.734203,0.283728,-4.409352,-1.793490,0.285700,-4.406687,-1.790059,0.369115,-4.399327,-1.658093,0.791106,-4.414242,-1.667515,0.687304,-4.424855,-1.726948,0.692411,-4.423549,-1.719440,0.775969,-4.414182,-1.686716,0.444511,-4.494484
9,0.090000,-1.698888,1.807354,-4.599123,-1.610142,0.063020,-4.697966,-1.602015,0.057236,-4.737414,-1.653259,0.058010,-4.781597,-1.612120,1.031303,-4.747319,-1.840827,0.068304,-4.716481,-1.726146,0.485569,-4.768429,-1.709781,0.944089,-4.788467,-1.706763,0.542070,-4.756334,-1.768470,0.107594,-4.756840,-1.713125,0.528286,-4.648873,-1.749596,0.115210,-4.669284,-1.796563,1.141528,-4.635937,-1.815711,1.058535,-4.642757,-1.775709,0.376442,-4.810661,-1.780078,0.274508,-4.794947,-1.720621,0.272140,-4.786612,-1.717681,0.355387,-4.799840,-1.716970,0.800595,-4.789829,-1.722538,0.697247,-4.777871,-1.663191,0.693169,-4.783370,-1.658751,0.777837,-4.792053,-1.680726,0.453577,-4.719660,-1.611276,0.048459,-4.529180,-1.601803,0.062634,-4.476902,-1.647011,0.058228,-4.422143,-1.634785,1.015949,-4.450596,-1.837005,0.073151,-4.468282,-1.737346,0.491226,-4.446391,-1.744670,0.926353,-4.429400,-1.724057,0.539620,-4.450613,-1.764930,0.101054,-4.435408,-1.718512,0.518375,-4.566059,-1.756632,0.109461,-4.523283,-1.794633,1.156725,-4.575673,-1.820825,1.057789,-4.585611,-1.730023,0.386826,-4.400347,-1.734205,0.283724,-4.409351,-1.793516,0.285685,-4.406692,-1.790070,0.369107,-4.399348,-1.658134,0.791121,-4.414211,-1.667550,0.687312,-4.424858,-1.726964,0.692399,-4.423568,-1.719467,0.775988,-4.414193,-1.686707,0.444512,-4.494497
10,0.100000,-1.698894,1.807361,-4.599129,-1.610168,0.063023,-4.697964,-1.602007,0.057227,-4.737408,-1.653254,0.058012,-4.781602,-1.612128,1.031318,-4.747327,-1.840832,0.068301,-4.716482,-1.726135,0.485588,-4.768457,-1.709753,0.944073,-4.788445,-1.706780,0.542120,-4.756325,-1.768448,0.107595,-4.756857,-1.713117,0.528300,-4.648882,-1.749604,0.115198,-4.669281,-1.796573,1.141533,-4.635945,-1.815721,1.058529,-4.642780,-1.775727,0.376461,-4.810655,-1.780087,0.274530,-4.794943,-1.720607,0.272139,-4.786613,-1.717688,0.355402,-4.799852,-1.716972,0.800580,-4.789827,-1.722557,0.697272,-4.777869,-1.663210,0.693190,-4.783368,-1.658759,0.777839,-4.792034,-1.680755,0.453580,-4.719665,-1.611268,0.048466,-4.529203,-1.601807,0.062634,-4.476899,-1.647011,0.058223,-4.422148,-1.634797,1.015947,-4.450592,-1.836994,0.073154,-4.468296,-1.737358,0.491229,-4.446388,-1.744700,0.926368,-4.429430,-1.724067,0.539639,-4.450623,-1.764936,0.101063,-4.435403,-1.718514,0.518378,-4.566040,-1.756631,0.109500,-4.523262,-1.794620,1.156720,-4.575704,-1.820828,1.057802,-4.585624,-1.730035,0.386829,-4.400346,-1.734201,0.283725,-4.409358,-1.793515,0.285696,-4.406694,-1.790078,0.369112,-4.399343,-1.658166,0.791105,-4.414189,-1.667555,0.687304,-4.424853,-1.726981,0.692414,-4.423556,-1.719503,0.775997,-4.414188,-1.686723,0.444534,-4.494490
11,0.110000,-1.698877,1.807378,-4.599129,-1.610133,0.063065,-4.697981,-1.601987,0.057234,-4.737416,-1.653243,0.058022,-4.781598,-1.612026,1.031274,-4.747303,-1.840818,0.068319,-4.716491,-1.726141,0.485564,-4.768421,-1.709734,0.944104,-4.788465,-1.706735,0.542124,-4.756341,-1.768426,0.107601,-4.756859,-1.713131,0.528314,-4.648882,-1.749610,0.115198,-4.669266,-1.796550,1.141555,-4.635951,-1.815715,1.058437,-4.642848,-1.775705,0.376468,-4.810663,-1.780060,0.274541,-4.794941,-1.720619,0.272138,-4.786596,-1.717700,0.355401,-4.799830,-1.716921,0.800594,-4.789826,-1.722497,0.697068,-4.777861,-1.663165,0.693202,-4.783353,-1.658729,0.777861,-4.792038,-1.680728,0.453578,-4.719668,-1.611242,0.048498,-4.529214,-1.601808,0.062636,-4.476905,-1.647020,0.058220,-4.422145,-1.634779,1.015964,-4.450560,-1.836976,0.073140,-4.468293,-1.737383,0.491236,-4.446381,-1.744711,0.926406,-4.429424,-1.724085,0.539646,-4.450630,-1.764917,0.101061,-4.435409,-1.718497,0.518395,-4.566078,-1.756611,0.109523,-4.523282,-1.794579,1.156722,-4.575778,-1.820833,1.057804,-4.585646,-1.730053,0.386817,-4.400353,-1.734226,0.283714,-4.409342,-1.793506,0.285690,-4.406713,-1.790083,0.369120,-4.399336,-1.658197,0.791102,-4.414171,-1.667592,0.687308,-4.424830,-1.727004,0.692430,-4.423553,-1.719515,0.775977,-4.414202,-1.686705,0.444518,-4.494489
12,0.120000,-1.698887,1.807380,-4.599171,-1.610100,0.063045,-4.697969,-1.601991,0.057248,-4.737422,-1.653234,0.058050,-4.781601,-1.612103,1.031327,-4.747330,-1.840820,0.068323,-4.716491,-1.726166,0.485598,-4.768447,-1.709726,0.944089,-4.788479,-1.706744,0.542110,-4.756370,-1.768447,0.107614,-4.756857,-1.713162,0.528306,-4.648881,-1.749618,0.115196,-4.669274,-1.796555,1.141564,-4.635960,-1.815709,1.058390,-4.642847,-1.775709,0.376466,-4.810657,-1.780059,0.274532,-4.794940,-1.720621,0.272124,-4.786596,-1.717689,0.355407,-4.799850,-1.716679,0.800861,-4.789895,-1.722478,0.697251,-4.777880,-1.663157,0.693217,-4.783348,-1.658728,0.777855,-4.792041,-1.680735,0.453613,-4.719681,-1.611238,0.048497,-4.529194,-1.601824,0.062631,-4.476909,-1.647005,0.058231,-4.422147,-1.634843,1.015949,-4.450589,-1.836971,0.073150,-4.468302,-1.737374,0.491235,-4.446395,-1.744722,0.926410,-4.429428,-1.724098,0.539643,-4.450614,-1.764917,0.101072,-4.435414,-1.718480,0.518413,-4.566076,-1.756604,0.109523,-4.523287,-1.794582,1.156730,-4.575784,-1.820825,1.057798,-4.585649,-1.730066,0.386837,-4.400350,-1.734236,0.283713,-4.409348,-1.793526,0.285708,-4.406706,-1.790085,0.369119,-4.399344,-1.658205,0.791108,-4.414182,-1.667615,0.687312,-4.424823,-1.727011,0.692426,-4.423548,-1.719548,0.775989,-4.414185,-1.686702,0.444525,-4.494489
13,0.130000,-1.698872,1.807378,-4.599213,-1.610113,0.063039,-4.697973,-1.601989,0.057231,-4.737409,-1.653254,0.058038,-4.781591,-1.612054,1.031263,-4.747306,-1.840818,0.068301,-4.716496,-1.726151,0.485578,-4.768442,-1.709734,0.944097,-4.788478,-1.706758,0.542091,-4.756339,-1.768445,0.107607,-4.756855,-1.713169,0.528311,-4.648886,-1.749623,0.115194,-4.669260,-1.796575,1.141547,-4.635960,-1.815723,1.058477,-4.642801,-1.775727,0.376441,-4.810658,-1.780070,0.274517,-4.794950,-1.720658,0.272114,-4.786593,-1.717696,0.355400,-4.799849,-1.716855,0.800681,-4.789858,-1.722512,0.697062,-4.777866,-1.663183,0.693201,-4.783351,-1.658734,0.777847,-4.792047,-1.680720,0.453608,-4.719669,-1.611253,0.048481,-4.529198,-1.601815,0.062635,-4.476915,-1.647018,0.058226,-4.422134,-1.634798,1.015967,-4.450563,-1.836989,0.073127,-4.468304,-1.737396,0.491242,-4.446375,-1.744722,0.926366,-4.429438,-1.724100,0.539635,-4.450624,-1.764935,0.101058,-4.435412,-1.718510,0.518380,-4.566059,-1.756616,0.109499,-4.523310,-1.794571,1.156699,-4.575798,-1.820832,1.057778,-4.585660,-1.730068,0.386820,-4.400346,-1.734234,0.283711,-4.409358,-1.793533,0.285680,-4.406722,-1.790105,0.369099,-4.399351,-1.658214,0.791109,-4.414168,-1.667620,0.687296,-4.424815,-1.727027,0.692410,-4.423554,-1.719541,0.775984,-4.414180,-1.686699,0.444536,-4.494486
14,0.140000,-1.698861,1.807368,-4.599231,-1.610155,0.063027,-4.697977,-1.602019,0.057218,-4.737414,-1.653266,0.058011,-4.781593,-1.612064,1.031249,-4.747313,-1.840824,0.068287,-4.716486,-1.726150,0.485594,-4.768465,-1.709768,0.944073,-4.788471,-1.706786,0.542087,-4.756337,-1.768454,0.107594,-4.756855,-1.713182,0.528303,-4.648890,-1.749612,0.115211,-4.669261,-1.796583,1.141512,-4.635951,-1.815744,1.058528,-4.642799,-1.775719,0.376432,-4.810649,-1.780087,0.274513,-4.794952,-1.720628,0.272127,-4.786599,-1.717721,0.355382,-4.799839,-1.716959,0.800575,-4.789822,-1.722541,0.697229,-4.777875,-1.663192,0.693188,-4.783363,-1.658760,0.777832,-4.792034,-1.680729,0.453606,-4.719678,-1.611262,0.048456,-4.529186,-1.601805,0.062645,-4.476907,-1.647014,0.058235,-4.422151,-1.634819,1.015960,-4.450573,-1.837003,0.073105,-4.468293,-1.737409,0.491232,-4.446377,-1.744710,0.926351,-4.429435,-1.724111,0.539629,-4.450622,-1.764939,0.101035,-4.435411,-1.718507,0.518362,-4.566045,-1.756627,0.109444,-4.523274,-1.794588,1.156685,-4.575791,-1.820848,1.057767,-4.585656,-1.730087,0.386814,-4.400345,-1.734222,0.283700,-4.409357,-1.793556,0.285670,-4.406714,-1.790120,0.369085,-4.399356,-1.658218,0.791098,-4.414174,-1.667617,0.687297,-4.424814,-1.727025,0.692401,-4.423557,-1.719543,0.775967,-4.414187,-1.686734,0.444523,-4.494477
15,0.150000,-1.698849,1.807369,-4.599266,-1.610152,0.063039,-4.697973,-1.602009,0.057229,-4.737412,-1.653260,0.058017,-4.781596,-1.612043,1.031259,-4.747317,-1.840819,0.068312,-4.716490,-1.726150,0.485600,-4.768455,-1.709736,0.944085,-4.788470,-1.706756,0.542097,-4.756352,-1.768460,0.107588,-4.756852,-1.713182,0.528300,-4.648882,-1.749605,0.115196,-4.669278,-1.796602,1.141523,-4.635959,-1.815733,1.058418,-4.642849,-1.775720,0.376453,-4.810662,-1.780085,0.274521,-4.794961,-1.720614,0.272126,-4.786620,-1.717693,0.355384,-4.799841,-1.716967,0.800579,-4.789834,-1.722539,0.697251,-4.777875,-1.663172,0.693186,-4.783360,-1.658748,0.777849,-4.792044,-1.680746,0.453598,-4.719684,-1.611241,0.048473,-4.529188,-1.601796,0.062633,-4.476913,-1.647014,0.058232,-4.422139,-1.634809,1.015950,-4.450581,-1.836994,0.073118,-4.468297,-1.737406,0.491217,-4.446381,-1.744712,0.926355,-4.429429,-1.724121,0.539646,-4.450616,-1.764937,0.101034,-4.435403,-1.718520,0.518362,-4.566066,-1.756632,0.109495,-4.523278,-1.794648,1.156702,-4.575696,-1.820840,1.057765,-4.585652,-1.730078,0.386804,-4.400348,-1.734238,0.283708,-4.409349,-1.793544,0.285664,-4.406716,-1.790135,0.369097,-4.399349,-1.658214,0.791082,-4.414162,-1.667629,0.687279,-4.424811,-1.727019,0.692404,-4.423559,-1.719544,0.775984,-4.414184,-1.686736,0.444519,-4.494488
16,0.160000,-1.698816,1.807382,-4.599279,-1.610134,0.063058,-4.697966,-1.601980,0.057241,-4.737416,-1.653231,0.058034,-4.781599,-1.612110,1.031321,-4.747338,-1.840826,0.068327,-4.716486,-1.726145,0.485586,-4.768455,-1.709727,0.944085,-4.788484,-1.706738,0.542104,-4.756365,-1.768443,0.107599,-4.756855,-1.713145,0.528314,-4.648897,-1.749615,0.115198,-4.669277,-1.796592,1.141533,-4.635962,-1.815710,1.058453,-4.642805,-1.775698,0.376464,-4.810682,-1.780055,0.274536,-4.794970,-1.720604,0.272133,-4.786635,-1.717680,0.355404,-4.799857,-1.716935,0.800585,-4.789841,-1.722467,0.697258,-4.777904,-1.663142,0.693201,-4.783364,-1.658703,0.777855,-4.792068,-1.680735,0.453590,-4.719672,-1.611238,0.048477,-4.529190,-1.601804,0.062635,-4.476911,-1.647009,0.058229,-4.422146,-1.634815,1.015947,-4.450560,-1.836985,0.073133,-4.468297,-1.737399,0.491223,-4.446383,-1.744700,0.926368,-4.429431,-1.724118,0.539635,-4.450620,-1.764930,0.101049,-4.435398,-1.718510,0.518390,-4.566084,-1.756604,0.109480,-4.523282,-1.794640,1.156712,-4.575706,-1.820827,1.057764,-4.585649,-1.730083,0.386806,-4.400345,-1.734247,0.283699,-4.409355,-1.793551,0.285677,-4.406712,-1.790123,0.369087,-4.399353,-1.658200,0.791078,-4.414178,-1.667633,0.687279,-4.424811,-1.727020,0.692412,-4.423551,-1.719535,0.775986,-4.414187,-1.686751,0.444512,-4.494475
17,0.170000,-1.698792,1.807381,-4.599286,-1.610137,0.063044,-4.697968,-1.601991,0.057242,-4.737415,-1.653246,0.058036,-4.781597,-1.612053,1.031278,-4.747316,-1.840816,0.068315,-4.716487,-1.726130,0.485570,-4.768467,-1.709733,0.944098,-4.788503,-1.706737,0.542103,-4.756374,-1.768448,0.107605,-4.756866,-1.713126,0.528278,-4.648901,-1.749622,0.115203,-4.669271,-1.796590,1.141526,-4.635950,-1.815717,1.058400,-4.642843,-1.775694,0.376456,-4.810679,-1.780054,0.274527,-4.794982,-1.720623,0.272122,-4.786623,-1.717657,0.355411,-4.799861,-1.716666,0.800841,-4.789916,-1.722500,0.697263,-4.777915,-1.663149,0.693201,-4.783380,-1.658728,0.777849,-4.792075,-1.680726,0.453596,-4.719679,-1.611237,0.048481,-4.529172,-1.601802,0.062631,-4.476909,-1.647022,0.058229,-4.422134,-1.634825,1.015927,-4.450599,-1.836984,0.073131,-4.468295,-1.737409,0.491237,-4.446390,-1.744706,0.926368,-4.429412,-1.724121,0.539627,-4.450623,-1.764938,0.101049,-4.435409,-1.718503,0.518383,-4.566084,-1.756622,0.109485,-4.523300,-1.794644,1.156718,-4.575692,-1.820836,1.057751,-4.585652,-1.730080,0.386795,-4.400357,-1.734250,0.283708,-4.409355,-1.793565,0.285678,-4.406723,-1.790143,0.369067,-4.399334,-1.658186,0.791080,-4.414197,-1.667604,0.687282,-4.424837,-1.727005,0.692399,-4.423557,-1.719520,0.775976,-4.414188,-1.686759,0.444496,-4.494478
18,0.180000,-1.698765,1.807375,-4.599283,-1.610149,0.063031,-4.697980,-1.602000,0.057224,-4.737419,-1.653260,0.058014,-4.781598,-1.612043,1.031251,-4.747301,-1.840825,0.068294,-4.716505,-1.726097,0.485570,-4.768480,-1.709749,0.944076,-4.788493,-1.706729,0.542100,-4.756350,-1.768449,0.107605,-4.756864,-1.713113,0.528307,-4.648899,-1.749626,0.115207,-4.669270,-1.796608,1.141504,-4.635952,-1.815723,1.058353,-4.642834,-1.775697,0.376447,-4.810678,-1.780055,0.274524,-4.794960,-1.720615,0.272112,-4.786626,-1.717663,0.355399,-4.799849,-1.716843,0.800669,-4.789878,-1.722466,0.697258,-4.777914,-1.663167,0.693201,-4.783395,-1.658714,0.777845,-4.792069,-1.680691,0.453593,-4.719679,-1.611269,0.048483,-4.529196,-1.601804,0.062627,-4.476913,-1.647010,0.058219,-4.422149,-1.634823,1.015934,-4.450603,-1.837009,0.073120,-4.468301,-1.737399,0.491224,-4.446387,-1.744703,0.926356,-4.429426,-1.724105,0.539626,-4.450638,-1.764948,0.101036,-4.435402,-1.718514,0.518384,-4.566074,-1.756638,0.109455,-4.523302,-1.794642,1.156703,-4.575685,-1.820836,1.057742,-4.585638,-1.730071,0.386789,-4.400364,-1.734251,0.283700,-4.409370,-1.793562,0.285680,-4.406716,-1.790128,0.369079,-4.399343,-1.658177,0.791080,-4.414203,-1.667591,0.687276,-4.424846,-1.727001,0.692394,-4.423564,-1.719515,0.775973,-4.414190,-1.686747,0.444505,-4.494491
19,0.190000,-1.698733,1.807378,-4.599272,-1.610164,0.063026,-4.697970,-1.601995,0.057228,-4.737416,-1.653263,0.058006,-4.781591,-1.612120,1.031323,-4.747330,-1.840831,0.068311,-4.716484,-1.726125,0.485562,-4.768456,-1.709747,0.944077,-4.788493,-1.706726,0.542097,-4.756348,-1.768437,0.107586,-4.756859,-1.713107,0.528307,-4.648894,-1.749599,0.115195,-4.669286,-1.796604,1.141510,-4.635955,-1.815707,1.058432,-4.642778,-1.775676,0.376438,-4.810671,-1.780052,0.274514,-4.794966,-1.720618,0.272126,-4.786620,-1.717646,0.355375,-4.799847,-1.716944,0.800563,-4.789845,-1.722483,0.697255,-4.777897,-1.663160,0.693192,-4.783396,-1.658697,0.777843,-4.792076,-1.680669,0.453590,-4.719699,-1.611265,0.048472,-4.529195,-1.601802,0.062643,-4.476913,-1.647004,0.058238,-4.422151,-1.634763,1.015952,-4.450577,-1.836985,0.073114,-4.468294,-1.737380,0.491220,-4.446391,-1.744683,0.926343,-4.429430,-1.724107,0.539623,-4.450636,-1.764932,0.101036,-4.435407,-1.718508,0.518382,-4.566064,-1.756644,0.109467,-4.523313,-1.794635,1.156690,-4.575685,-1.820842,1.057744,-4.585629,-1.730059,0.386796,-4.400364,-1.734257,0.283702,-4.409373,-1.793556,0.285662,-4.406728,-1.790113,0.369080,-4.399351,-1.658161,0.791073,-4.414213,-1.667583,0.687276,-4.424870,-1.726987,0.692399,-4.423555,-1.719493,0.775958,-4.414177,-1.686723,0.444515,-4.494500
20,0.200000,-1.698728,1.807399,-4.599254,-1.610141,0.063041,-4.697978,-1.601977,0.057246,-4.737409,-1.653249,0.058027,-4.781596,-1.612117,1.031333,-4.747334,-1.840816,0.068324,-4.716473,-1.726121,0.485557,-4.768442,-1.709723,0.944097,-4.788490,-1.706727,0.542117,-4.756369,-1.768441,0.107622,-4.756862,-1.713101,0.528311,-4.648908,-1.749592,0.115195,-4.669291,-1.796587,1.141530,-4.635941,-1.815702,1.058395,-4.642828,-1.775668,0.376441,-4.810677,-1.780042,0.274521,-4.794963,-1.720602,0.272130,-4.786622,-1.717669,0.355392,-4.799859,-1.716952,0.800558,-4.789833,-1.722483,0.697273,-4.777889,-1.663130,0.693205,-4.783394,-1.658678,0.777852,-4.792085,-1.680648,0.453613,-4.719700,-1.611240,0.048494,-4.529197,-1.601806,0.062643,-4.476914,-1.647010,0.058229,-4.422139,-1.634715,1.015952,-4.450580,-1.837018,0.073126,-4.468285,-1.737373,0.491222,-4.446387,-1.744656,0.926346,-4.429419,-1.724086,0.539630,-4.450635,-1.764923,0.101052,-4.435407,-1.718497,0.518376,-4.566076,-1.756616,0.109480,-4.523290,-1.794636,1.156715,-4.575686,-1.820812,1.057747,-4.585628,-1.730073,0.386797,-4.400352,-1.734225,0.283701,-4.409383,-1.793553,0.285676,-4.406727,-1.790117,0.369091,-4.399360,-1.658118,0.791094,-4.414232,-1.667559,0.687276,-4.424870,-1.726969,0.692395,-4.423563,-1.719478,0.775964,-4.414186,-1.686696,0.444498,-4.494505
21,0.210000,-1.698694,1.807402,-4.599234,-1.610141,0.063046,-4.697970,-1.601984,0.057243,-4.737412,-1.653239,0.058034,-4.781596,-1.612111,1.031336,-4.747344,-1.840815,0.068324,-4.716481,-1.726111,0.485592,-4.768454,-1.709730,0.944111,-4.788485,-1.706706,0.542089,-4.756362,-1.768445,0.107616,-4.756861,-1.713095,0.528288,-4.648918,-1.749593,0.115200,-4.669284,-1.796591,1.141529,-4.635935,-1.815692,1.058460,-4.642788,-1.775647,0.376444,-4.810672,-1.780030,0.274536,-4.794960,-1.720600,0.272117,-4.786620,-1.717650,0.355400,-4.799871,-1.716921,0.800586,-4.789821,-1.722457,0.697281,-4.777898,-1.663106,0.693202,-4.783370,-1.658669,0.777862,-4.792064,-1.680650,0.453599,-4.719681,-1.611237,0.048500,-4.529193,-1.601817,0.062633,-4.476912,-1.647021,0.058225,-4.422146,-1.634763,1.015941,-4.450591,-1.836992,0.073130,-4.468295,-1.737376,0.491204,-4.446383,-1.744654,0.926364,-4.429416,-1.724072,0.539615,-4.450640,-1.764936,0.101055,-4.435409,-1.718475,0.518387,-4.566100,-1.756622,0.109502,-4.523295,-1.794615,1.156713,-4.575673,-1.820814,1.057745,-4.585623,-1.730058,0.386790,-4.400362,-1.734240,0.283697,-4.409363,-1.793551,0.285690,-4.406732,-1.790100,0.369103,-4.399365,-1.658119,0.791095,-4.414229,-1.667537,0.687273,-4.424886,-1.726968,0.692407,-4.423562,-1.719464,0.775961,-4.414198,-1.686695,0.444514,-4.494494
22,0.220000,-1.698678,1.807406,-4.599216,-1.610147,0.063028,-4.697969,-1.601989,0.057224,-4.737418,-1.653249,0.058014,-4.781594,-1.612100,1.031334,-4.747343,-1.840814,0.068324,-4.716492,-1.726100,0.485584,-4.768433,-1.709728,0.944087,-4.788483,-1.706725,0.542113,-4.756336,-1.768452,0.107614,-4.756844,-1.713102,0.528304,-4.648914,-1.749600,0.115199,-4.669279,-1.796578,1.141516,-4.635939,-1.815699,1.058386,-4.642829,-1.775663,0.376436,-4.810653,-1.780050,0.274520,-4.794958,-1.720617,0.272140,-4.786620,-1.717647,0.355389,-4.799856,-1.716907,0.800605,-4.789844,-1.722491,0.697264,-4.777883,-1.663115,0.693200,-4.783359,-1.658696,0.777847,-4.792045,-1.680691,0.453597,-4.719691,-1.611260,0.048465,-4.529186,-1.601818,0.062630,-4.476911,-1.647018,0.058224,-4.422145,-1.634749,1.015928,-4.450598,-1.836989,0.073134,-4.468287,-1.737369,0.491218,-4.446385,-1.744654,0.926345,-4.429417,-1.724066,0.539611,-4.450631,-1.764938,0.101050,-4.435410,-1.718481,0.518371,-4.566094,-1.756624,0.109479,-4.523293,-1.794617,1.156708,-4.575677,-1.820803,1.057745,-4.585633,-1.730049,0.386797,-4.400360,-1.734218,0.283712,-4.409358,-1.793557,0.285690,-4.406724,-1.790096,0.369100,-4.399368,-1.658108,0.791093,-4.414243,-1.667534,0.687280,-4.424880,-1.726958,0.692401,-4.423581,-1.719456,0.775964,-4.414196,-1.686703,0.444511,-4.494488
